date_id,precipitation,temp_max,temp_min,wind,humidity,pressure,solar_radiation,visibility,weather_id,cloudiness_id,estacion_id
25,44.12780394214515,0.9157656234153366,-2.3468427673333228,3.458299342831723,48.93974575128075,989.175397091731,945.0274929948396,13.375098846168822,2,2,1
26,5.238527585038155,18.16557218002784,5.3268807677182295,0.7510511409375155,34.589298328958954,1011.7391424035444,820.7939216050427,12.450575148778622,3,2,1
27,26.837070079785942,18.668311697808825,5.438718229608629,4.551451518218171,39.65916374334685,1041.1663127974984,44.48814588074956,4.180367945921805,3,1,1
28,27.57121049941912,15.458255680703983,1.8613674099826882,5.109132556266393,55.74179855034605,1047.068338358252,1175.286132020067,16.98319384686658,3,2,1
29,18.74716525056859,13.20159597076101,10.35194513798954,6.282036113725552,66.83682932753504,1029.01487876578,1082.818231525153,16.711509108127935,1,2,1
30,25.718920182983574,17.8050987675728,4.28325191393041,4.735051817937933,91.68114929880868,1027.5651947574358,873.704839682718,12.825977416962218,3,2,1
31,34.89445625110805,19.83530822829504,15.51536976487961,8.66859553623082,61.03000421284256,997.638282618587,949.3507778655606,5.443717030847955,1,2,1
32,10.777018767613844,28.3199174900476,8.61786410453369,8.198409772192083,58.91412287423312,1039.4089547235694,336.7586237760919,3.907544165772576,1,1,1
33,29.97079799028788,23.51330481125859,-5.47183793614039,3.212377499167752,99.61651784675504,982.8510113567309,590.0956564332012,8.135189655800612,2,3,1
34,15.842417962506005,30.71564783354705,15.112089172035388,5.237385886274563,37.884091575243644,1043.380387429297,404.0522764147385,17.775243789480783,1,1,1
35,15.875094193510002,15.862586666833982,13.304469459059233,3.4946362387416774,87.06860768315849,984.4501267404048,666.7898549516001,19.540578360113333,2,3,1
36,28.03678667121804,16.916303490393723,4.168082788040289,4.335309838605408,79.17890317948752,990.1461092041704,152.65933225445045,5.425362261706972,3,1,1
37,17.121753429399394,26.195678958000023,-3.4653297187430567,0.4790787659848534,42.60415565075403,1029.789976736252,854.6597425772677,7.228812607905604,2,2,1
38,45.19092145109221,4.66166612423574,-1.7732863019264071,0.6419513304012521,38.020118273675095,1038.6749194973572,21.97286936372041,0.9913667653748036,2,1,1
39,16.60701188131943,32.48866693690976,17.39180321258266,8.939947149474996,40.28027081360045,1028.942314607384,766.0203723934598,16.393228080122626,1,1,1
40,42.29780326265247,18.84839139899796,6.917245354716174,3.7401358427951945,75.1026758134162,995.487389187566,852.3423654400174,3.020548120398145,2,2,1
41,21.91413306993733,5.903945859449621,-5.196922658594446,0.5685073100635789,90.89999220023836,993.6907549572848,579.9889643339197,1.3163831692842565,2,1,1
42,23.48530250784235,5.584267904840722,4.458539627642004,4.588937354130033,58.39054468606149,985.5098685289428,514.2651233073758,19.04097051569973,2,1,1
43,27.766119655410904,18.91720252045372,3.465843294319556,4.410906122439201,57.32805230763427,1032.4079888728609,186.5100961946945,2.3751326534759887,3,1,1
44,35.441253637135546,13.638463086924345,8.645034361564619,2.0823254488489904,88.93827027948817,986.6736361075114,8.131352981388895,13.19396556773036,2,3,1
45,30.47104598602928,17.879280763285728,2.584235917625406,4.456236968337542,59.69065806490895,1021.0512036482862,1058.404049404258,15.60501384922594,3,2,1
46,49.42089497588827,17.428516909876812,-3.697094168147391,0.6484362850151085,45.566355612391526,1017.606551369296,1011.880383265658,2.8881147376563066,2,2,1
47,31.89182579653322,17.557342099796024,3.923441158009859,4.729679701123652,53.58556389748561,1002.5511763728034,957.8910666276902,7.69051045826126,3,2,1
48,35.96415374874633,-0.6370187781448877,-5.105692480566559,6.039120831152132,75.3728343158185,1025.0394699947526,543.139279838253,4.778102479761291,1,1,1
49,32.43665662311934,16.37714726225598,3.317847577002129,4.5484799334986725,80.87876100988319,1035.172658143792,247.57942891296943,14.14556315599777,3,1,1
50,24.412606273560865,18.299140081650403,3.6523106236878933,5.050157372094025,32.08085391322936,1000.4617092279324,1001.061238644045,7.525723608126855,3,2,1
51,42.74649650898644,19.25183786846982,3.3554729753751857,2.562280944232566,75.0094681163093,1040.509053294807,427.0151711564291,10.40954132287274,2,1,1
52,25.017756203269442,16.70845612266163,4.377919312373181,5.160451132556955,73.95311421385952,1014.2666568634388,875.8522336418442,14.64054207767985,3,2,1
53,1.5584788867708594,17.066551799578605,1.0448374747116986,3.699624656271729,46.6521953231169,1045.9862653595924,1188.658255220845,1.0747597601958647,3,2,1
54,49.47280736601477,28.816645569025003,10.75497515306074,1.3260152832776169,95.05331347111928,983.0843478270604,399.44230303077967,3.282871408029997,2,3,1
55,53.45106055627549,33.590688916568006,-1.7082075706391064,2.2239298729488364,53.92178343888937,991.0276162420346,1182.2213301249135,16.67031053363439,2,2,1
56,20.36242568806241,16.236911438395705,0.787273254417614,2.680769928455132,47.61594317995104,1010.2525573795868,970.4395550746046,15.26944070071394,2,2,1
57,26.82548686840704,18.702834547689726,4.344376217539049,4.881762483072799,57.44197773495779,991.8134784688528,733.1380771127034,16.401965121812047,3,1,1
58,22.85174280772573,4.933373912549527,4.394416470291987,4.749748774626168,93.22959086626553,1044.3253065312892,161.13499487060145,7.596956838672026,2,1,1
59,19.186156819088623,22.5494893449175,0.2838138568811184,6.653313621986768,71.46067033361521,986.5924853577744,839.8513770306536,7.7079081737662865,1,2,1
60,22.12703292350522,26.48674218385082,-1.7143832291522338,5.183722035331306,89.49965704884966,984.680844828113,904.6266555940348,9.081598498219318,1,2,1
61,14.907671591670637,23.97164378947469,11.45552660585724,0.745232677976752,99.43283989804964,1043.5905890720758,565.3498457514956,1.024629857390047,2,1,2
62,38.96048268461486,30.914875905215084,5.0117596902346175,7.898124597263981,69.63541425353097,1049.5929953995578,626.1630455194363,4.288816617973492,1,1,2
63,7.583606033441737,5.860343478114924,4.746933228812326,1.2790446940086495,89.83963051727169,1022.7215677966672,538.7029432928697,10.533219814537912,3,1,2
64,37.19618795394876,27.61663241788973,-4.71853140564914,4.606193302437349,78.54976044094312,1023.6861166044616,946.3224159874114,19.85180907934159,2,2,2
65,29.331386276794944,19.164158299892545,-6.088856846997629,4.539838810994529,36.309495264197736,994.2094164849632,577.0528922775881,14.946825909441552,2,1,2
66,47.7719090974871,3.014800639743244,-0.1064028902074656,1.143701698332646,50.147504727004055,984.6597776557284,711.8548240282347,18.477945829446817,2,1,2
67,27.08691905512431,34.61500323455742,-3.169629861130429,2.7919614636854653,49.58018986271495,1046.4284391955446,1020.2736138348912,12.725848800858175,2,2,2
68,32.64306664073691,31.292568686229643,-4.974283919071949,7.908155291966016,41.02829781901896,1003.0402505710938,400.1833027555172,15.725957887401234,1,1,2
69,21.053175386455475,4.460040419827358,1.929336842344485,0.8039836983730297,91.18880403392969,1024.4826268863244,191.59134097779747,3.7823209662996016,2,1,2
70,41.534664828666095,31.398554446419183,14.203535976742762,2.898151191855688,68.0455735780843,1015.7574501096656,794.7648907484,4.445911121340682,2,1,2
71,1.182329243465743,0.4453687323510658,-4.021197172758816,6.589862513695375,39.91131545661843,1039.141334387056,935.603316704084,7.181903358065687,3,2,2
72,11.174905359975751,2.556614941807147,-1.7482584804497114,7.0851426222219445,80.39070993257576,994.150583003996,1131.2769528248734,15.145028601713811,1,2,2
73,21.88726100862645,18.538646999891537,-1.297527351476032,6.284544999587872,38.78203453299604,1032.788585672721,684.0479060618466,2.128359501797408,1,1,2
74,27.364411849474358,17.322029195290582,4.59644819650225,4.8539920794392195,47.04334733040257,1016.6945758311196,392.26238011804304,1.0051195459272888,3,1,2
75,16.830639857322215,33.60106745366281,3.0014868670404558,3.1693688983706085,35.15802916522108,1044.513236843971,194.10340219192307,11.461468770146508,2,1,2
76,15.356175138533985,34.80404424221978,5.553154776028206,6.284765473562602,49.38411288991705,1027.8709765324838,1122.335343504646,16.114182089331376,1,2,2
77,3.4553475994161054,6.566464242127989,1.88385376639042,6.814094259626616,81.76233678679185,985.7323078870634,893.0165783148658,10.253102310345376,3,2,2
78,15.035313931273905,17.636161584199908,-4.610829760108997,7.495024614709841,43.76128129277444,1002.224125943448,922.143310632182,3.379964291843176,1,2,2
79,53.059338795999246,20.521275158651715,2.391157270251016,2.4010494985454143,60.924581177472206,1001.1304380724736,574.1585795507125,6.468526877355978,2,1,2
80,44.85080400203041,29.456004049605024,4.658681489595558,6.1281287596068506,65.16739220051264,1016.6718982534948,952.2344013257668,16.84745337002236,1,2,2
81,26.988407904518734,18.915983980042867,4.188656829228306,5.31387292418018,52.89007790576396,1030.9027534055556,461.2084006913809,0.2983094992516855,3,1,2
82,29.86137197313027,16.22485612719336,2.763460342944061,4.611208276307062,86.90869110885001,1023.6986484554712,723.5788295182512,13.367310117472222,3,1,2
83,25.486142581843385,16.597671003155835,2.9587487514939097,5.460406801598904,83.93849096617379,1038.1366933115628,889.8424284573017,11.497842855900654,3,2,2
84,28.428747013277206,3.867025174704189,3.4163252951427063,1.1451075635427128,45.04127264906839,1027.552628665935,1176.0424204133124,2.5928978533867464,2,2,2
85,47.295498753483336,14.392116751887558,6.920896427679391,8.973616732217724,60.967434665545866,1002.9952036254608,682.7142398064354,1.7139384654509549,1,1,2
86,23.7644329630446,18.53597277519252,13.928554341704736,6.0099263357220805,62.18316261193112,995.3265296016448,129.94207856394172,14.355817957931292,1,1,2
87,21.876921866585068,12.615551090991604,12.015066424332128,6.219386675485924,32.984573447380825,1040.591544416669,297.8237848719409,5.410895470556076,1,1,2
88,0.4067766116835165,5.21137207277215,2.273633892443139,3.161215263421238,35.48494624458122,1017.223583192363,964.5098144389816,16.134708855352294,3,2,2
89,53.95584885368728,15.33337568920448,-3.4712988089022323,3.2182660482433643,99.02858639018493,1024.9161366385567,943.7951903856564,19.8040010936578,2,2,2
90,16.34652163595932,18.18048195257438,15.515757600541708,5.401873641387015,53.3855032486798,1013.2662908924128,685.4804609927331,6.74172865323534,1,1,2
91,46.87597137114992,12.546067004822588,8.751962996299829,8.85505314539327,31.524249639260503,1039.9018307012132,105.00981087842035,12.375764049486389,1,1,2
92,23.66074782405377,16.448098079558218,12.273365466034102,4.725724481936128,46.86655417058985,1010.1752175342876,123.25088458608592,16.184745064217346,2,1,2
93,31.439079255051517,33.69403969071239,-4.521802739788788,7.711918023968514,82.56296694745097,1018.0109000916412,823.7013106582708,10.3009635052395,1,2,2
94,31.33640908853496,18.88808295312322,2.811567907462615,5.003259928598984,63.74272080471998,996.26121702534,442.3135654401025,7.839553455557747,3,1,2
95,46.16779015772517,30.231051832282592,15.093612951296018,6.604566627982339,89.92157313879224,1030.9871288720044,229.51676512960728,11.29555819871058,1,1,2
96,27.726069156168492,18.06430356654529,2.8020119100651364,4.930138143696353,93.75771210962112,1008.5112534586434,1081.5919072179356,16.098320726839553,3,2,2
97,39.26251786089022,3.7251751255069383,1.8734994423649556,1.6925762122420591,34.39813350656038,1016.0610075576,1185.7576482212746,7.035159890075433,2,2,2
98,38.964116005351926,-0.3769333389638465,-1.295817952249104,4.153432279483077,68.261224195896,1028.7301455025297,294.83232452777384,4.361289629508944,2,1,2
99,41.1934652741639,12.902080842356709,9.985038296721104,2.987231102456925,72.88534968798794,995.9962097793048,360.9043046288096,18.65166594535865,2,1,2
100,34.92620543975548,11.723924689642995,10.003015065904696,3.418482287537809,54.81709945126073,1021.402903862262,85.63860719749843,8.859314454863366,2,1,2
101,37.89354878183635,4.17915741832436,1.2908634096789413,4.775635410561714,71.71256673600848,1049.5755151947685,103.43332747969085,11.389940418438576,2,1,2
102,42.273739382536206,29.207286297926643,0.788759824253022,2.910188418786785,62.23734611189935,1015.757210039953,1114.433125670871,1.825575246091402,2,2,2
103,2.7320878248462037,0.1614712149740551,-0.9088587113227884,6.931637750717773,65.34970948004579,1007.5120055705096,522.3714144676665,16.963438465808746,3,1,2
104,27.36165709564129,16.81067060566799,3.520939508268621,4.529037157572421,98.69289949205456,997.927964934326,2.2004147204991664,8.889087714044168,3,1,2
105,48.58848675659699,32.41325020779909,-6.136810677050757,7.482572736557726,37.59739245121455,1042.191374062815,417.6762436618624,8.706748786826385,1,1,2
106,21.83106466022959,34.63315102163242,2.628347448312706,3.907930024478528,51.09135908614235,1031.6628277243954,729.7849130296933,17.81478488813326,2,1,2
107,19.178321267538283,4.602446463855415,0.7907837623304341,5.996673066523535,93.89288529622462,999.4349668025692,1071.376307468464,19.339321103710606,1,2,2
108,27.72588853012288,18.500615137583427,5.61165654721426,5.248422493919385,91.94329936247146,1033.1788158571444,195.3307269680166,18.46205467967333,3,1,2
109,10.763303408071597,12.66758276750508,3.603307890098432,1.7544055756825014,50.81376793885481,998.4797740253508,638.8652354057647,14.059005013792072,2,1,2
110,15.186545218704536,27.663804310011955,16.275367179747782,6.023947634077742,44.22858853103472,1001.0450221248484,803.0051812557758,19.64429413686332,1,2,2
111,51.79692764134637,13.346432827024165,9.53416658284042,9.331562759976634,36.87352288514755,999.3456947252736,1128.9013558627148,9.531041891806362,1,2,2
112,30.932916604590552,28.73909250625312,17.608545090622115,8.656288064578236,78.01266698578681,986.6599712135176,17.876841785683695,4.165942258878701,1,3,2
113,10.703750491575406,9.230367263235976,0.6067758989161298,3.710665841598294,59.35476821258855,1017.2419098124928,70.65932293748097,8.052587362959116,2,1,2
114,13.76123611138765,6.105728515484001,4.8909647876323845,3.334458767799658,71.48633838024946,1023.2594249948952,570.1675845160511,10.595525958649697,2,1,2
115,25.44678007848805,1.7629539731522788,-6.905559495646366,4.280473368962486,47.97921243523817,1010.2267339401178,584.2135124108121,6.608225954594311,2,1,2
116,36.19570150184196,31.06517713013204,-6.54486505346553,5.400679265255959,79.345156366986,1021.4977477895312,1147.9467484825757,18.76457451600545,1,2,2
117,4.3506210327650985,32.77419357515135,8.924499496166801,7.732558711786237,84.76545383368727,1006.7739323964296,980.477981698428,12.297283975672622,3,2,2
118,22.48053697447004,21.818105554295837,5.37296091675862,5.019249684916264,56.56079793823534,1022.9874774099472,633.7928582166218,17.24846825894175,1,1,2
119,12.621161568693257,8.06907139605035,-2.2844576283035023,0.6560007422823438,39.84748606832196,980.1426056926188,489.2646902741329,3.023535747493056,2,1,2
120,30.00184854878205,16.430014049521642,3.1923126495531715,5.229990234862191,84.94306706196915,1044.2505618536618,93.0300800794838,3.607340564053747,4,1,2
121,8.369692162633042,20.09152711714425,2.262932252171593,7.083259668294302,88.57889308426115,1015.8876843054722,64.54994070430367,1.0398995351446638,4,1,2
122,29.758414709488264,30.48552625682511,4.110843038156688,6.517190503404415,91.2202820728294,1024.5278459189672,39.49196107449757,15.5570985635298,1,1,2
123,51.08599328537934,4.093029815656282,-0.5554753065933582,4.191789095085567,30.41184112786505,1028.5367790371793,624.3715828514306,16.032205078613398,2,1,2
124,31.36549660447556,21.3595401201268,8.531529025902469,8.762534827655019,85.12691000600158,985.9021612017348,670.1048359972544,1.5356007279165351,1,3,2
125,33.17630605337501,2.8255060760534643,-1.478382550449036,0.964806318726349,76.44995931145817,1001.4565698024278,339.6063661774001,11.097254305999671,2,1,2
126,41.91013364951776,28.23648784743113,11.540795800025714,5.38691385863233,74.1930291866541,1010.2347270155688,351.6709414719812,18.426974703586044,1,1,2
127,7.491548257309291,-1.4842246243598276,-5.2909969963708345,5.528482045116476,36.927263537512445,992.8206972605232,1183.6599460820594,4.511274784033228,3,2,2
128,30.981099691955443,19.998674332051763,10.51493475442903,1.2046372040235314,50.25286397120105,1004.472787935411,348.3066027437915,9.737934331268134,2,1,2
129,29.249398938999505,30.360023298834243,9.143907899708031,4.0209898911327935,80.4211607807529,1018.1869217576306,858.6069228917958,18.79270244584029,2,2,2
130,22.93543775954803,8.579697796930896,4.723970596130327,1.9484721734251416,43.328390831617895,1013.0314463950424,1088.7880307472149,15.687880808248805,2,2,2
131,11.639217467679533,0.3630702520325899,-3.9289522203050593,2.8991202453188025,52.40318833114168,1039.0012411848663,501.1066033564247,6.853201848957086,2,1,2
132,36.6253283379885,7.825003642114563,2.315302827390454,4.282652562406249,71.03119955023718,1002.900905602522,844.522156413478,0.8140866978329786,2,2,2
133,23.457031848812544,16.40549078320044,3.2291093122918317,4.887449801386435,91.1683625484585,1022.4222292226356,723.5453998176658,2.3593878074631736,4,1,2
134,28.304291479995204,15.621672331030343,3.7444593805361968,4.850373130285935,89.89166324777115,1006.276186291526,623.4682960259804,10.881823842321484,3,1,2
135,27.971385386319955,16.24777332397212,3.7088442975903515,4.903322146215846,67.86178458182495,997.5448610493096,275.6916855403891,0.8387833936375078,3,1,2
136,21.12611002553899,7.0281260656845,5.391332937314799,6.57195351908818,57.19810279674482,1007.5748678142174,648.6423493401267,5.577904728585576,1,1,2
137,20.40692264674932,6.774847548217828,3.1256656023760403,8.34889155272014,75.5147529019705,1043.8458000161822,1083.2175848861743,2.541439515361468,1,2,2
138,29.729894287303757,17.4064063412383,3.149426294536499,4.879087461301991,62.00312576598112,1008.7439921900964,1039.6021506486572,19.220826672496344,3,2,2
139,1.3388813413679306,26.84635709328551,-4.308867662440367,6.175687297653711,52.38070841160755,996.7438979702164,311.0431076708345,18.463996491211912,3,1,2
140,26.589307100721367,17.08146808742135,4.325020668893105,5.178328967266271,80.55830760881493,1002.3152492952604,626.4040525190359,15.382969398389983,3,1,2
141,26.520858565145808,11.030584620647954,8.406317649119456,4.88790160989073,52.4618132719623,1026.6321549625136,733.3462471369003,19.793899694371607,2,1,2
142,37.62340248053686,32.601626538491416,-2.811112675727304,2.504030435202979,72.66204248122324,1009.0058898718912,71.05218047364134,4.232810704326953,2,1,2
143,27.907199083836222,17.86381702033506,4.623719656418411,4.791878876563227,36.44060777520585,1046.7304735658606,54.70994973889316,12.315496728695498,3,1,2
144,0.1824926851692049,23.00749873935326,12.016852177481036,2.4043035016134224,74.73402875632237,1007.0799521588522,224.7807720372752,9.786830955344032,3,1,2
145,9.57257465151674,28.473385620148576,4.014150706397066,6.360088716048277,61.318193938876405,1001.156594668462,603.0341093507097,17.097137636372796,3,1,2
146,26.262282060029083,15.480228725748633,4.043519341065439,4.670078652455321,40.79513680444346,998.9347376453514,660.6303875066037,8.131893568591353,3,1,2
147,16.96003359242392,2.6137711744325727,-0.6447929402853934,2.857114260835916,87.15893663267383,1046.0512558241726,740.1301935239167,2.269634022414475,2,1,2
148,26.05406859186053,15.845360343520447,3.436993481942169,5.046407010777889,45.06396839045168,1028.1743761851517,460.4578378432119,4.061159914057426,3,1,2
149,14.656592434433833,4.143179494931241,-4.327524682670804,8.550635510226225,64.90572622420132,1027.2643563794682,231.1069719934996,7.64922865717268,1,1,2
150,11.428649914744325,25.245574328104937,11.71464337126489,6.060643453998928,91.44095311545772,1043.326710960161,1083.0520667411436,7.863534495898357,1,2,2
151,30.87584915285933,10.80230700233284,6.809089545155425,5.882128975283202,97.33678550297478,1021.1333004701074,581.0325865595995,13.593572417557944,1,1,2
152,43.45059344382456,1.603392313265127,-0.5157736782428177,2.543791693130932,93.70529157507326,998.1471192934448,496.2388157798683,18.826277430414024,2,1,2
153,16.04535496873264,12.947594262202688,-2.805367301746381,1.2430312003906052,85.20901707151843,1037.660340866207,334.44217558841206,17.039340594076965,2,1,3
154,34.063679828290326,17.916383228159038,3.6913194044829503,5.326863546446018,56.431208965429626,1024.431675697745,997.965374550616,0.2492021687184498,3,2,3
155,3.2133781813285185,22.164016223000093,11.40423782252008,3.621916495995893,79.87648575564037,1044.222654003959,204.5455961655693,13.7256568334254,3,1,3
156,40.92273792062785,35.30608490723416,10.429252815868375,0.8854382846913298,31.595995431787436,1008.36383694271,368.390586600627,10.969757308591298,2,1,3
157,21.447137575960017,9.78750359295102,7.026164808957268,7.738882105414638,77.00590141961334,1045.883940765562,567.3079174492524,18.03640884223913,1,1,3
158,43.179477334502,15.257459353273063,13.107526522371456,6.661232826026213,88.59705779876664,996.0513886897372,833.2535706509047,3.378497634252211,1,2,3
159,53.53986983863052,31.851539437927865,14.168897185902033,4.529497255899254,66.12142593939419,1038.8069166959128,475.7601124719801,6.184588324772788,2,1,3
160,54.312121848352334,19.771336736936544,5.160974936869302,3.69579690790834,51.9280158103842,989.795277291302,343.729725796678,9.764089669252412,2,1,3
161,29.879212373912342,16.288776680282034,4.480018978818697,4.974829022725229,42.82322462520459,1011.2122092099138,562.5447087626458,14.358543524562322,3,1,3
162,26.794681384356082,14.640044091262506,1.982434965260244,5.1989776709713595,44.25804942718393,1009.9330411784867,202.9703678001523,4.838077560213499,3,1,3
163,29.430491770869086,18.545974951800183,5.248396216719652,5.34539552980716,45.514841704324965,1023.0165869533888,454.79791855059705,7.97039229292928,3,1,3
164,9.971610975111943,1.4235845438746235,-2.615214873520487,9.193267010105451,88.98160068451858,998.0867813846676,191.8664522198534,15.523857116868456,3,1,3
165,49.44868029186267,-0.8962343651739243,-2.093363288810067,5.058769127796609,53.59610278698775,998.1519103911068,1013.9638903490028,8.33117386469304,1,2,3
166,30.294057688993174,18.17550500215274,4.019152187593556,4.573134658717394,69.93111804835186,1023.162829549576,566.9287280592516,1.7600465599399184,3,1,3
167,41.33627785587522,31.074331736959465,0.7201245628676345,2.270565531670711,98.26486407626383,1026.569769131179,496.6712886854342,5.407129573549692,2,1,3
168,53.575483015846906,24.424871038325108,12.04995856656386,5.72535938153028,38.138696760445725,1020.1120045581785,1093.5679035587502,3.2958845808661508,1,2,3
169,27.93347194535197,18.793179546471286,14.38406702789692,2.360744106158774,49.35651739844101,1044.3233279091594,809.7249392333134,5.622549835832011,2,2,3
170,29.55218920806973,15.527882118511446,2.6313286874464143,5.280627726611333,54.4915325758828,1018.6751323950434,435.1624251850533,9.177081909127216,3,1,3
171,3.92801580586802,27.862793593620484,12.196969061715462,4.513165088333381,54.6762201450026,1009.5387126350464,531.9381227462604,3.525624210036178,3,1,3
172,41.84318272703821,19.94250488652598,0.5060081651484563,3.704304866638961,93.02303404022942,983.6522140088662,721.1887552738266,16.73439372249254,2,3,3
173,45.34828332669055,21.318440246225045,6.495490329025651,6.007300368141021,75.45653335418228,1020.3983854683456,962.673569766816,17.601038633275746,1,2,3
174,13.034067816846512,34.82033148879963,7.422365396258179,8.584189178818585,65.65192785789921,1047.3581265664795,887.8891787500934,7.013216706951695,1,2,3
175,45.24272995041734,34.137160468404595,-0.4109936973727128,6.731789275123621,88.53862463958643,980.6956133844284,218.54174345745872,18.182944637825397,1,3,3
176,27.554523007635147,18.801039514274407,6.744324809316648,3.620547382741668,43.30584666582082,1045.634298003699,1113.0506148983386,12.377771627426965,2,2,3
177,27.616191185096586,17.496170203662174,4.107600219075383,5.429821421327245,62.61323831957325,1046.5217386697643,106.88351778184897,10.052363878532088,3,1,3
178,3.0595973871620963,30.364043584789563,11.191439939261397,1.9342634495491309,72.25009274604018,999.5053224526164,1073.0072271930374,4.09592578394983,3,2,3
179,28.07187534301965,18.170371023889924,3.785733589487697,4.82629737322135,66.19899412025458,1033.6971113798245,174.62694746929995,6.646066770358143,3,1,3
180,15.895938617883264,6.679373268657184,6.428015616522098,8.896900032447508,53.88021802375886,1028.3051666736374,597.5253358516219,11.76164371032761,1,1,3
181,25.562543805177203,12.688767976190878,9.365623006238511,2.805258822090856,81.41766757372474,1019.4361285862996,498.84032711131215,9.60876724089728,2,1,3
182,38.12786431050984,30.568430742565035,16.959425891109163,4.61944592917667,55.50208704062106,1010.1526288391332,375.3950116355535,17.383052261901565,2,1,3
183,55.27848734597654,5.708854890182607,2.486962128819893,8.53038458811184,92.73293774170796,1007.8152819442382,291.9411572934236,15.039022525506464,1,1,3
184,49.4679749992257,19.463751996024666,14.600768234761963,0.9898813818956956,43.55198105308232,1001.9172232821054,861.7452717297332,12.67973264008561,2,2,3
185,17.906611569819383,31.397519567839915,6.879668341535112,4.46947008012961,54.51175470145863,1010.0736057442894,804.4736901944106,11.027533611188217,2,2,3
186,10.161342708764188,33.59702935055184,5.740976100272688,7.1525879673928685,40.99444609066774,1010.7790365726564,730.1432729330054,16.576925220768494,1,1,3
187,27.37211617206676,6.891951894690537,2.565940656946794,4.925402212707483,84.16565176197307,1023.0048448941136,329.9963178657769,19.691283380616184,2,1,3
188,24.09849905449037,18.154526012856806,1.9142682392762747,5.31763543348388,71.73346995149697,1046.9031002709128,1032.310859982406,8.991219409720749,3,2,3
